Brand,Model,CPU,GPU,RAM_GB,Storage_GB,Touchscreen,Weight_kg,Screen_Size_inch,Discount_percent,Price_SGD,Brand_Discount,Member_Discount
HP,Omen 15,Intel Core Ultra 9 15700H,Intel Arc A750M,16,512,True,2.83,18.4,2.31,1569.2,90,78.46
HP,Spectre x360,Intel i7-14800H,NVIDIA RTX 4070,32,4096,False,2.81,17.3,5.1,3035.6,90,151.78
HP,Envy 13,Intel i7-14800H,NVIDIA RTX 4080,128,256,True,3.18,17.3,5.92,3939.6,90,236.38
HP,Pavilion 15,Intel i9-14900HK,NVIDIA RTX 4070,128,1024,False,1.07,13.3,6.78,3846.4,90,192.32
HP,Pavilion 15,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,128,256,False,1.12,14.0,2.5,3569.6,90,214.18
HP,Envy 13,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,1024,False,1.01,14.0,6.67,3846.41,90,192.32
HP,Envy 13,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,32,4096,False,1.26,13.3,5.2,3185.6,90,222.99
HP,Omen 15,AMD Ryzen 7 8800H,NVIDIA RTX 4060,128,512,False,2.84,17.3,5.09,3145.2,90,220.16
HP,Spectre x360,Intel i5-14600H,NVIDIA RTX 3050,32,2048,False,1.25,13.3,4.25,1880.8,90,112.85
HP,EliteBook 840,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,256,True,3.28,17.3,3.22,2727.6,90,163.66
HP,Omen 15,Intel i5-14600H,NVIDIA RTX 4050,8,256,True,2.24,15.6,3.87,1829.6,90,91.48
HP,Omen 15,Intel i5-14600H,NVIDIA RTX 3050,16,2048,False,3.46,18.4,6.88,1702.8,90,85.14
HP,Envy 13,Intel i5-14500H,Intel Iris Xe,16,256,False,2.44,16.0,4.29,1523.6,90,106.65
HP,EliteBook 840,Intel Core Ultra 7 15500H,Intel Arc A750M,128,2048,True,1.19,14.0,3.33,2668.8,90,133.44
HP,Omen 15,Intel i5-14500H,NVIDIA RTX 4050,128,256,False,1.05,13.3,6.34,2719.6,90,163.18
HP,Envy 13,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,64,1024,False,1.77,16.0,6.93,2384.4,90,166.91
HP,EliteBook 840,Intel Core Ultra 7 15500H,Intel Arc A750M,128,512,True,2.07,16.0,5.2,2465.2,90,172.56
HP,Pavilion 15,Intel Core Ultra 7 15500H,Intel Arc A750M,8,512,True,2.44,15.6,6.7,1505.2,90,75.26
HP,EliteBook 840,Intel i9-14900HK,NVIDIA RTX 4080,16,512,True,3.1,18.4,5.23,3369.2,90,202.15
HP,Spectre x360,AMD Ryzen 5 8600H,AMD Radeon 680M,8,1024,True,2.77,18.4,6.28,1656.4,90,99.38
HP,Omen 15,AMD Ryzen 5 8600H,NVIDIA RTX 4050,64,1024,True,3.11,17.3,5.12,2354.4,90,117.72
HP,Omen 15,AMD Ryzen 7 8800H,NVIDIA RTX 4060,32,256,True,2.19,16.0,5.8,2471.6,90,148.3
HP,Omen 15,Intel i7-14700H,NVIDIA RTX 4060,128,256,False,1.27,13.3,4.35,3169.6,90,221.87
HP,EliteBook 840,Intel i7-14700H,NVIDIA RTX 4060,16,1024,False,1.32,13.3,3.03,2270.4,90,113.52
HP,Envy 13,Intel i9-14900HK,NVIDIA RTX 4070,128,2048,False,2.05,15.6,2.29,3898.8,90,272.92
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4060,32,1024,True,1.14,14.0,2.68,2598.4,110,129.92
Lenovo,Yoga Slim 7,Intel i5-14600H,Intel Iris Xe,32,2048,False,1.65,16.0,2.54,1830.8,110,91.54
Lenovo,ThinkBook 14s,Intel Core Ultra 7 15500H,Intel Arc A750M,16,512,False,3.35,18.4,6.8,1449.2,110,101.44
Lenovo,ThinkBook 14s,Intel i5-14600H,Intel Iris Xe,32,2048,True,1.04,14.0,4.23,2000.8,110,120.05
Lenovo,Legion 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,8,2048,True,2.18,15.6,6.56,2458.8,110,147.53
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,128,256,True,2.07,16.0,3.41,2439.6,110,170.77
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4080,64,1024,False,1.23,13.3,6.46,3434.4,110,171.72
Lenovo,ThinkBook 14s,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,32,512,False,2.25,16.0,5.6,2377.2,110,142.63
Lenovo,ThinkBook 14s,Intel i5-14600H,NVIDIA RTX 4050,16,512,True,2.26,15.6,4.1,1919.2,110,134.34
Lenovo,IdeaPad 5,Intel Core Ultra 7 15500H,Intel Arc A750M,128,256,False,2.09,15.6,4.63,2319.6,110,115.98
Lenovo,IdeaPad 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,128,2048,False,2.97,18.4,3.87,3698.8,110,258.92
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4080,64,2048,True,3.32,17.3,3.14,3606.8,110,216.41
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4080,128,256,True,2.25,15.6,4.09,3939.6,110,236.38
Lenovo,ThinkBook 14s,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,2048,False,2.12,16.0,4.01,2080.8,110,145.66
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4060,64,256,True,2.99,18.4,3.62,2727.6,110,163.66
Lenovo,Yoga Slim 7,AMD Ryzen 7 8800H,NVIDIA RTX 4060,8,4096,False,2.46,16.0,4.78,2543.6,110,127.18
Lenovo,ThinkBook 14s,Intel i5-14600H,Intel Iris Xe,8,2048,False,2.6,18.4,3.07,1638.8,110,81.94
Lenovo,Yoga Slim 7,Intel Core Ultra 7 15500H,Intel Arc A750M,64,2048,True,1.21,13.3,2.4,2156.8,110,129.41
Lenovo,IdeaPad 5,Intel i5-14600H,Intel Iris Xe,128,1024,False,1.16,13.3,5.04,2546.4,110,178.25
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,Intel Arc A750M,64,4096,False,1.9,16.0,2.54,2191.6,110,131.5
Lenovo,ThinkPad X1 Carbon,Intel i9-14900HK,NVIDIA RTX 4080,16,256,False,2.98,17.3,6.74,3223.6,110,225.65
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 5 8600H,NVIDIA RTX 4050,16,256,False,2.73,18.4,6.88,1773.6,110,124.15
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 7 8800H,NVIDIA RTX 4070,8,1024,True,2.7,17.3,4.82,2656.4,110,132.82
Lenovo,ThinkPad X1 Carbon,Intel i5-14500H,Intel Iris Xe,8,256,False,1.03,14.0,6.56,1509.6,110,105.67
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4070,32,512,False,2.1,16.0,4.56,2977.2,110,178.63
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,AMD Radeon 780M,64,4096,True,2.66,17.3,3.75,3161.6,110,158.08
Lenovo,Legion 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,32,2048,False,2.22,16.0,5.55,2580.8,110,154.85
Lenovo,ThinkPad X1 Carbon,Intel i9-14900HK,NVIDIA RTX 4080,16,1024,False,1.03,13.3,4.79,3350.4,110,201.02
Lenovo,ThinkBook 14s,Intel Core Ultra 9 15700H,Intel Arc A750M,32,1024,True,2.31,15.6,3.02,1748.4,110,104.9
Lenovo,IdeaPad 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,16,1024,True,1.31,13.3,6.92,2790.4,110,195.33
Lenovo,Legion 5,Intel i5-14600H,Intel Iris Xe,32,2048,False,1.47,13.3,3.03,1800.8,110,90.04
Lenovo,Yoga Slim 7,AMD Ryzen 5 8600H,NVIDIA RTX 3050,8,512,False,1.9,16.0,3.04,1485.2,110,89.11
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 3050,32,256,False,2.31,16.0,5.57,1651.6,110,99.1
Lenovo,ThinkBook 14s,Intel i7-14800H,NVIDIA RTX 4070,128,512,True,1.82,16.0,5.01,3565.2,110,249.56
Lenovo,Yoga Slim 7,Intel i7-14700H,NVIDIA RTX 4070,64,512,False,2.11,16.0,6.11,2933.2,110,175.99
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,Intel Arc A750M,64,256,True,3.45,17.3,2.5,1927.6,110,96.38
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,128,2048,False,1.51,16.0,2.84,2498.8,110,124.94
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,64,4096,False,1.91,16.0,6.8,2691.6,110,188.41
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4080,16,1024,False,1.44,14.0,5.42,3270.4,110,163.52
Lenovo,IdeaPad 5,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,1024,True,3.13,18.4,3.74,2848.4,110,170.9
Lenovo,ThinkBook 14s,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,32,4096,False,2.98,18.4,2.34,2735.6,110,136.78
Lenovo,ThinkPad X1 Carbon,Intel i5-14500H,NVIDIA RTX 4050,128,256,True,2.16,15.6,6.94,2789.6,110,167.38
Lenovo,Yoga Slim 7,Intel i5-14500H,Intel Iris Xe,16,512,False,2.47,15.6,2.85,1549.2,110,77.46
Lenovo,Legion 5,Intel i7-14700H,NVIDIA RTX 4060,64,512,False,1.57,15.6,2.45,2633.2,110,184.32
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 4050,32,2048,False,1.34,13.3,6.92,2050.8,110,123.05
Lenovo,IdeaPad 5,Intel i7-14700H,NVIDIA RTX 4070,64,2048,True,3.15,18.4,4.83,3206.8,110,192.41
Lenovo,Legion 5,Intel i7-14700H,NVIDIA RTX 4070,128,512,True,1.1,14.0,3.32,3615.2,110,216.91
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4060,128,512,False,3.24,18.4,4.76,3145.2,110,220.16
Lenovo,IdeaPad 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,16,1024,False,3.39,17.3,2.76,3300.4,110,165.02
Lenovo,ThinkBook 14s,Intel i5-14600H,NVIDIA RTX 4050,32,512,False,1.13,14.0,6.56,1977.2,110,138.4
Lenovo,Legion 5,AMD Ryzen 5 8600H,NVIDIA RTX 4050,16,4096,True,1.86,15.6,4.33,2277.6,110,136.66
Lenovo,ThinkPad X1 Carbon,Intel i9-14900HK,NVIDIA RTX 4070,8,512,False,1.69,16.0,4.92,2785.2,110,167.11
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,8,1024,True,3.33,18.4,6.87,2956.41,110,147.82
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,32,4096,True,1.24,13.3,6.86,3905.6,110,234.34
Lenovo,Yoga Slim 7,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,16,4096,False,2.82,17.3,6.05,3207.6,110,160.38
Lenovo,ThinkPad X1 Carbon,Intel i7-14700H,NVIDIA RTX 4070,128,1024,True,1.36,13.3,3.49,3586.4,110,251.05
Lenovo,ThinkBook 14s,AMD Ryzen 7 8800H,AMD Radeon 780M,128,2048,False,1.33,13.3,4.31,3018.8,110,150.94
Lenovo,ThinkBook 14s,Intel Core Ultra 7 15500H,Intel Arc A750M,32,4096,True,2.46,15.6,3.7,2055.6,110,102.78
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,128,1024,True,1.34,13.3,4.45,3286.41,110,164.32
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4070,128,1024,False,1.01,14.0,3.42,3846.4,110,230.78
Lenovo,Yoga Slim 7,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,16,4096,False,1.29,13.3,2.2,2657.6,110,186.03
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4070,8,256,True,2.71,18.4,4.17,2579.6,110,128.98
Lenovo,Legion 5,AMD Ryzen 5 8600H,NVIDIA RTX 3050,64,2048,True,1.2,14.0,2.03,2256.8,110,157.98
Lenovo,Legion 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,2048,False,1.89,15.6,6.45,2338.8,110,116.94
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4080,64,4096,True,2.49,15.6,6.83,4111.6,110,205.58
Lenovo,IdeaPad 5,AMD Ryzen 5 8600H,NVIDIA RTX 3050,64,1024,True,1.21,13.3,6.28,2154.4,110,129.26
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 3050,8,256,True,2.64,18.4,5.78,1579.6,110,94.78
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,AMD Radeon 780M,32,512,False,1.46,14.0,5.74,2397.2,110,167.8
Lenovo,ThinkBook 14s,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,1024,True,1.34,13.3,5.63,4286.4,110,257.18
Lenovo,Yoga Slim 7,Intel i7-14700H,NVIDIA RTX 4070,8,1024,True,1.21,14.0,3.26,2706.4,110,135.32
Lenovo,ThinkBook 14s,Intel i5-14500H,Intel Iris Xe,16,256,True,1.37,13.3,2.52,1613.6,110,96.82
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 4050,16,1024,False,2.46,15.6,2.66,1850.4,110,129.53
Lenovo,Legion 5,Intel i9-14900HK,NVIDIA RTX 4070,32,1024,False,1.39,13.3,2.68,2998.4,110,209.89
Lenovo,IdeaPad 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,32,512,False,1.48,14.0,6.07,2347.19,110,117.36
Lenovo,ThinkBook 14s,AMD Ryzen 5 8600H,NVIDIA RTX 4050,128,1024,True,2.56,17.3,4.85,2866.4,110,200.65
Lenovo,IdeaPad 5,Intel i7-14700H,NVIDIA RTX 4060,32,4096,False,2.95,18.4,4.06,2735.6,110,191.49
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,1024,True,1.28,14.0,4.94,4366.4,110,261.98
Lenovo,IdeaPad 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,128,1024,True,3.37,17.3,5.79,3366.4,110,235.65
Lenovo,ThinkPad X1 Carbon,Intel i5-14600H,Intel Iris Xe,16,2048,True,2.83,18.4,6.16,1822.8,110,91.14
Lenovo,Yoga Slim 7,Intel i9-14900HK,NVIDIA RTX 4080,64,1024,True,1.46,13.3,3.49,3774.4,110,226.46
Lenovo,Legion 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,128,2048,True,1.3,14.0,4.78,3388.8,110,203.33
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4070,32,256,True,1.4,13.3,4.74,3041.6,110,212.91
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 4050,128,1024,True,1.09,13.3,4.56,2916.4,110,174.98
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 3050,8,2048,True,1.3,13.3,4.42,1728.8,110,86.44
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 4050,64,512,False,2.33,15.6,3.92,2183.2,110,109.16
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 4050,8,256,False,1.55,16.0,3.28,1709.61,110,119.67
Lenovo,Legion 5,Intel i7-14700H,NVIDIA RTX 4070,128,512,True,1.27,13.3,3.15,3615.2,110,216.91
Lenovo,Legion 5,Intel Core Ultra 9 15700H,Intel Arc A750M,32,2048,False,1.4,13.3,3.18,1700.8,110,102.05
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4070,16,512,False,2.14,15.6,5.12,2849.2,110,170.95
Lenovo,Legion 5,Intel i5-14600H,NVIDIA RTX 4050,16,256,False,3.07,17.3,6.84,1773.6,110,88.68
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 4050,64,1024,True,1.95,16.0,5.03,2354.4,110,141.26
Lenovo,Yoga Slim 7,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,64,2048,True,1.44,14.0,5.67,3476.8,110,243.38
Lenovo,Legion 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,16,256,False,1.28,13.3,6.03,2323.6,110,139.42
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,128,4096,False,3.3,17.3,3.22,3203.6,110,224.25
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4080,32,512,True,1.86,15.6,2.46,3197.2,110,159.86
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4080,8,2048,False,2.55,17.3,3.23,3338.8,110,233.72
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4070,128,256,True,3.35,17.3,5.01,3539.6,110,247.77
Lenovo,Legion 5,AMD Ryzen 7 8800H,NVIDIA RTX 4070,64,512,True,3.42,18.4,5.85,3053.2,110,152.66
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4060,8,256,True,2.96,17.3,2.6,2279.6,110,136.78
Lenovo,ThinkPad X1 Carbon,Intel i5-14500H,Intel Iris Xe,8,2048,True,2.65,17.3,4.51,1758.8,110,123.12
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 4050,16,4096,True,1.13,14.0,2.53,2327.6,110,116.38
Lenovo,Legion 5,Intel i5-14600H,NVIDIA RTX 3050,32,1024,True,2.74,17.3,6.1,1848.4,110,92.42
Lenovo,IdeaPad 5,AMD Ryzen 7 8800H,AMD Radeon 780M,64,4096,True,1.05,13.3,6.76,2911.6,110,145.58
Lenovo,Yoga Slim 7,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,2048,False,1.82,16.0,2.72,2598.8,110,155.93
Lenovo,Yoga Slim 7,Intel i5-14500H,NVIDIA RTX 4050,32,2048,False,1.04,13.3,2.51,2130.8,110,149.16
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4070,8,512,False,3.1,17.3,5.77,2785.2,110,167.11
Lenovo,Yoga Slim 7,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,64,256,False,1.23,13.3,3.6,2657.6,110,186.03
Lenovo,Legion 5,AMD Ryzen 5 8600H,AMD Radeon 680M,16,2048,False,3.03,17.3,6.14,1702.8,110,102.17
Lenovo,IdeaPad 5,Intel i7-14800H,NVIDIA RTX 4070,128,256,False,1.33,13.3,3.14,3389.6,110,237.27
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,64,1024,False,2.41,15.6,5.41,1884.4,110,94.22
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,1024,False,2.38,15.6,6.9,1978.4,110,98.92
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,4096,False,3.33,18.4,4.71,2803.6,110,196.25
Lenovo,ThinkPad X1 Carbon,Intel i5-14600H,Intel Iris Xe,32,512,False,1.62,16.0,4.57,1677.2,110,83.86
Lenovo,Legion 5,Intel i5-14500H,NVIDIA RTX 4050,8,4096,False,2.64,17.3,5.97,2093.6,110,104.68
Lenovo,IdeaPad 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,2048,True,1.63,16.0,3.71,2458.8,110,172.12
Lenovo,Yoga Slim 7,Intel i5-14600H,Intel Iris Xe,64,512,True,1.35,13.3,2.51,2023.2,110,101.16
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4070,32,256,True,2.18,15.6,4.62,3071.6,110,153.58
Lenovo,Legion 5,Intel i5-14600H,NVIDIA RTX 4050,64,1024,True,2.17,16.0,5.53,2354.4,110,164.81
Lenovo,Yoga Slim 7,Intel i5-14500H,Intel Iris Xe,64,256,True,3.0,18.4,5.51,2027.6,110,101.38
Lenovo,ThinkBook 14s,Intel Core Ultra 9 15700H,Intel Arc A750M,128,256,False,3.46,17.3,3.24,2319.59,110,115.98
Lenovo,Legion 5,AMD Ryzen 7 8800H,NVIDIA RTX 4060,32,512,False,1.04,14.0,2.46,2427.2,110,121.36
Lenovo,ThinkBook 14s,Intel Core Ultra 7 15500H,Intel Arc A750M,16,512,True,1.55,16.0,6.22,1569.2,110,94.15
Lenovo,ThinkBook 14s,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,32,256,True,1.86,16.0,2.65,2871.6,110,143.58
Lenovo,Yoga Slim 7,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,2048,True,1.47,14.0,3.16,2688.8,110,134.44
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4080,32,512,False,1.37,13.3,3.69,3047.2,110,182.83
Lenovo,Yoga Slim 7,Intel i7-14700H,NVIDIA RTX 4060,64,512,True,2.98,17.3,2.15,2753.2,110,137.66
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 4050,16,4096,False,1.43,13.3,2.64,2127.6,110,148.93
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 3050,16,256,True,1.92,16.0,4.73,1643.6,110,82.18
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4080,128,512,True,1.2,14.0,4.81,4015.2,110,240.91
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,64,512,True,2.01,16.0,4.24,1953.2,110,117.19
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4070,16,4096,False,1.04,14.0,2.27,2957.6,110,207.03
Lenovo,ThinkBook 14s,Intel i5-14600H,NVIDIA RTX 3050,16,4096,False,1.52,15.6,6.32,1907.6,110,114.46
Lenovo,ThinkBook 14s,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,512,True,1.02,14.0,3.68,3915.2,110,234.91
Lenovo,IdeaPad 5,AMD Ryzen 7 8800H,AMD Radeon 780M,8,2048,False,1.44,14.0,3.82,2058.8,110,123.53
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 4050,16,1024,False,1.27,14.0,4.93,1900.4,110,133.03
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,Intel Arc A750M,128,512,False,2.46,16.0,4.0,2345.2,110,164.16
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,128,4096,True,2.57,17.3,2.6,4023.6,110,281.65
Lenovo,ThinkBook 14s,Intel i5-14600H,NVIDIA RTX 4050,32,1024,False,2.49,16.0,6.8,1978.4,110,98.92
Lenovo,ThinkBook 14s,Intel i7-14800H,NVIDIA RTX 4070,64,512,False,1.27,14.0,5.56,2983.2,110,178.99
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 7 15500H,Intel Arc A750M,8,1024,False,1.47,14.0,5.84,1406.4,110,84.38
Lenovo,Legion 5,AMD Ryzen 5 8600H,NVIDIA RTX 4050,16,4096,True,1.64,15.6,5.92,2277.6,110,159.43
Lenovo,Yoga Slim 7,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,16,256,True,2.01,15.6,4.25,2343.6,110,117.18
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,32,1024,False,3.03,17.3,5.27,1628.4,110,113.99
Lenovo,IdeaPad 5,AMD Ryzen 7 8800H,NVIDIA RTX 4070,8,1024,True,1.06,13.3,6.54,2706.4,110,189.45
Lenovo,Legion 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,256,False,2.04,16.0,6.2,4119.59,110,247.18
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4080,64,4096,True,2.79,18.4,2.76,3811.6,110,228.7
Lenovo,Yoga Slim 7,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,16,2048,True,2.69,18.4,4.41,2522.8,110,176.6
Lenovo,Legion 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,8,4096,True,2.89,18.4,2.12,3263.6,110,195.82
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 3050,32,256,False,1.42,13.3,5.92,1621.6,110,113.51
Lenovo,ThinkBook 14s,Intel i7-14800H,NVIDIA RTX 4080,64,256,True,2.33,15.6,5.57,3427.6,110,239.93
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 3050,32,256,False,1.42,14.0,4.73,1621.6,110,97.3
Lenovo,ThinkBook 14s,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,256,True,2.01,16.0,6.3,2771.6,110,166.3
Lenovo,Legion 5,Intel Core Ultra 9 15700H,Intel Arc A750M,64,4096,False,2.58,17.3,5.77,2191.6,110,153.41
Lenovo,ThinkPad X1 Carbon,Intel i7-14700H,NVIDIA RTX 4070,8,2048,False,2.46,15.6,3.81,2638.8,110,158.33
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 4050,32,512,False,1.58,16.0,2.4,1927.2,110,134.9
Lenovo,ThinkBook 14s,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,32,1024,True,2.8,17.3,6.64,3148.4,110,188.9
Lenovo,IdeaPad 5,Intel i5-14500H,NVIDIA RTX 4050,8,512,False,1.02,14.0,3.29,1785.2,110,89.26
Lenovo,ThinkBook 14s,Intel i7-14800H,NVIDIA RTX 4070,128,256,True,1.79,16.0,3.8,3539.6,110,247.77
Lenovo,Yoga Slim 7,Intel i5-14500H,NVIDIA RTX 3050,16,2048,True,1.9,16.0,4.05,1822.8,110,91.14
Lenovo,IdeaPad 5,Intel i7-14800H,NVIDIA RTX 4070,8,2048,False,1.49,14.0,3.28,2608.8,110,182.62
Lenovo,Legion 5,Intel i9-14900HK,NVIDIA RTX 4080,128,512,True,3.26,18.4,2.37,4265.2,110,298.56
Lenovo,Yoga Slim 7,Intel i5-14500H,NVIDIA RTX 4050,8,512,False,1.48,13.3,3.8,1705.2,110,102.31
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 5 8600H,AMD Radeon 680M,64,4096,False,2.03,16.0,4.23,2291.6,110,114.58
Lenovo,ThinkPad X1 Carbon,Intel i9-14900HK,NVIDIA RTX 4070,64,512,True,1.27,13.3,4.88,3403.2,110,204.19
Lenovo,Yoga Slim 7,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,256,False,1.29,14.0,4.36,2657.6,110,159.46
Lenovo,ThinkPad X1 Carbon,Intel i5-14500H,NVIDIA RTX 3050,128,512,False,1.8,15.6,4.33,2445.2,110,146.71
Lenovo,Legion 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,8,4096,True,2.57,17.3,2.7,2363.6,110,118.18
Lenovo,ThinkPad X1 Carbon,Intel i9-14900HK,NVIDIA RTX 4070,128,512,True,2.33,15.6,6.61,3865.2,110,270.56
Lenovo,Legion 5,Intel i5-14600H,Intel Iris Xe,8,4096,False,1.1,13.3,3.83,1893.61,110,132.55
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4080,128,256,True,3.01,18.4,2.99,4239.6,110,254.38
Lenovo,ThinkBook 14s,Intel i7-14700H,NVIDIA RTX 4060,16,1024,False,1.08,14.0,4.85,2350.4,110,164.53
Lenovo,Legion 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,8,1024,False,2.7,18.4,4.25,2636.4,110,131.82
Lenovo,IdeaPad 5,Intel i7-14800H,NVIDIA RTX 4080,32,512,True,3.2,18.4,2.26,3197.2,110,159.86
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,512,False,2.86,18.4,3.17,2185.2,110,131.11
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4060,8,4096,True,2.47,16.0,3.15,2663.6,100,133.18
